country_code;date;county;market;market_id;category;commodity;commodity_id;unit;price_flag;price_type;currency;local_price;price_usd
JPN;15/01/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;612;5.23
JPN;15/01/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;2.07
JPN;15/01/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;1.91
JPN;15/01/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.69
JPN;15/01/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;125;1.07
JPN;15/01/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;118;1.01
JPN;15/02/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;372;3.25
JPN;15/02/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2190;19.11
JPN;15/02/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;570;4.98
JPN;15/02/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;239;2.09
JPN;15/02/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;229;2
JPN;15/02/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;191;1.67
JPN;15/02/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;146;1.27
JPN;15/02/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;148;1.29
JPN;15/02/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;336;2.93
JPN;15/02/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2309;20.15
JPN;15/02/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;615;5.37
JPN;15/02/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;244;2.13
JPN;15/02/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;1.96
JPN;15/02/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.74
JPN;15/02/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;138;1.2
JPN;15/02/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;139;1.21
JPN;15/03/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;393;3.47
JPN;15/03/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2161;19.1
JPN;15/03/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;562;4.97
JPN;15/03/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;245;2.16
JPN;15/03/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;233;2.06
JPN;15/03/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;191;1.69
JPN;15/03/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;159;1.4
JPN;15/03/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;356;3.15
JPN;15/03/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2343;20.7
JPN;15/03/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;617;5.45
JPN;15/03/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;1.98
JPN;15/03/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;159;1.4
JPN;15/04/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2161;19.87
JPN;15/04/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;582;5.35
JPN;15/04/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;246;2.26
JPN;15/04/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;233;2.14
JPN;15/04/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;192;1.77
JPN;15/04/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;189;1.74
JPN;15/04/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;169;1.55
JPN;15/04/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;409;3.76
JPN;15/04/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2329;21.42
JPN;15/04/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;616;5.67
JPN;15/04/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;2.23
JPN;15/04/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;2.06
JPN;15/04/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.84
JPN;15/04/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;210;1.93
JPN;15/04/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;188;1.73
JPN;15/05/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;526;4.83
JPN;15/05/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2131;19.57
JPN;15/05/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;582;5.35
JPN;15/05/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;244;2.24
JPN;15/05/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;231;2.12
JPN;15/05/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;191;1.75
JPN;15/05/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;223;2.05
JPN;15/05/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;175;1.61
JPN;15/05/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;421;3.87
JPN;15/05/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2357;21.65
JPN;15/05/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;625;5.74
JPN;15/05/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;2.04
JPN;15/05/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.83
JPN;15/05/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;207;1.9
JPN;15/05/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;167;1.53
JPN;15/06/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;537;5.07
JPN;15/06/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2126;20.06
JPN;15/06/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;576;5.43
JPN;15/06/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;237;2.24
JPN;15/06/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;232;2.19
JPN;15/06/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;186;1.75
JPN;15/06/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;180;1.7
JPN;15/06/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;447;4.22
JPN;15/06/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2357;22.24
JPN;15/06/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;621;5.86
JPN;15/06/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;2.11
JPN;15/06/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.89
JPN;15/06/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;190;1.79
JPN;15/06/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;164;1.55
JPN;15/07/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;421;4.02
JPN;15/07/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2108;20.11
JPN;15/07/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;238;2.27
JPN;15/07/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;232;2.21
JPN;15/07/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;189;1.8
JPN;15/07/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;169;1.61
JPN;15/07/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;208;1.98
JPN;15/07/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;452;4.31
JPN;15/07/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2360;22.51
JPN;15/07/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;626;5.97
JPN;15/07/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;239;2.28
JPN;15/07/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;2.14
JPN;15/07/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.91
JPN;15/07/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;148;1.41
JPN;15/07/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;213;2.03
JPN;15/08/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;467;4.61
JPN;15/08/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;548;5.41
JPN;15/08/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;245;2.42
JPN;15/08/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;232;2.29
JPN;15/08/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;168;1.66
JPN;15/08/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;191;1.89
JPN;15/08/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;446;4.41
JPN;15/08/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2333;23.04
JPN;15/08/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;622;6.14
JPN;15/08/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;239;2.36
JPN;15/08/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.96
JPN;15/08/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;133;1.31
JPN;15/08/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;201;1.99
JPN;15/09/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;407;3.99
JPN;15/09/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2109;20.66
JPN;15/09/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;565;5.53
JPN;15/09/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;243;2.38
JPN;15/09/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;230;2.25
JPN;15/09/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;190;1.86
JPN;15/09/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;170;1.67
JPN;15/09/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;228;2.23
JPN;15/09/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;386;3.78
JPN;15/09/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2391;23.42
JPN;15/09/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;625;6.12
JPN;15/09/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;238;2.33
JPN;15/09/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;227;2.22
JPN;15/09/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;201;1.97
JPN;15/09/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;231;2.26
JPN;15/10/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;400;3.84
JPN;15/10/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2172;20.87
JPN;15/10/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;577;5.54
JPN;15/10/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;243;2.33
JPN;15/10/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;190;1.83
JPN;15/10/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;254;2.44
JPN;15/10/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;373;3.58
JPN;15/10/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;620;5.96
JPN;15/10/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;2.15
JPN;15/10/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;261;2.51
JPN;15/10/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;253;2.43
JPN;15/11/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;386;3.54
JPN;15/11/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2230;20.43
JPN;15/11/2016;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;244;2.24
JPN;15/11/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;233;2.13
JPN;15/11/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;190;1.74
JPN;15/11/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;381;3.49
JPN;15/11/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;273;2.5
JPN;15/11/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;365;3.34
JPN;15/11/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2372;21.73
JPN;15/11/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;2.22
JPN;15/11/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.81
JPN;15/11/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;346;3.17
JPN;15/12/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;388;3.28
JPN;15/12/2016;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2266;19.18
JPN;15/12/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;557;4.71
JPN;15/12/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;230;1.95
JPN;15/12/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;190;1.61
JPN;15/12/2016;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;203;1.72
JPN;15/12/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;368;3.11
JPN;15/12/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2384;20.18
JPN;15/12/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;607;5.14
JPN;15/12/2016;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;241;2.04
JPN;15/12/2016;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;223;1.89
JPN;15/12/2016;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;195;1.65
JPN;15/12/2016;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;233;1.97
JPN;15/12/2016;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;164;1.39
JPN;15/01/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;407;3.56
JPN;15/01/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2240;19.62
JPN;15/01/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;545;4.77
JPN;15/01/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;250;2.19
JPN;15/01/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;232;2.03
JPN;15/01/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;190;1.66
JPN;15/01/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;244;2.14
JPN;15/01/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;174;1.52
JPN;15/01/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;382;3.35
JPN;15/01/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2355;20.63
JPN;15/01/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;615;5.39
JPN;15/01/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;2.12
JPN;15/01/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;224;1.96
JPN;15/01/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.74
JPN;15/01/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;213;1.87
JPN;15/01/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;166;1.45
JPN;15/02/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;415;3.64
JPN;15/02/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2258;19.78
JPN;15/02/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;571;5
JPN;15/02/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;252;2.21
JPN;15/02/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;230;2.01
JPN;15/02/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;192;1.68
JPN;15/02/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;239;2.09
JPN;15/02/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;172;1.51
JPN;15/02/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2370;20.76
JPN;15/02/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;612;5.36
JPN;15/02/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;243;2.13
JPN;15/02/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;223;1.95
JPN;15/02/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.73
JPN;15/02/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;219;1.92
JPN;15/02/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;164;1.44
JPN;15/03/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;450;3.97
JPN;15/03/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2258;19.92
JPN;15/03/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;221;1.95
JPN;15/03/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;175;1.54
JPN;15/03/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2406;21.23
JPN;15/03/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;616;5.43
JPN;15/03/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.76
JPN;15/03/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;229;2.02
JPN;15/03/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;161;1.42
JPN;15/04/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2258;20.82
JPN;15/04/2017;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;574;5.29
JPN;15/04/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;206;1.9
JPN;15/04/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.82
JPN;15/04/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;244;2.25
JPN;15/04/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;174;1.6
JPN;15/04/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;438;4.04
JPN;15/04/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;614;5.66
JPN;15/04/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;239;2.2
JPN;15/04/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;223;2.06
JPN;15/04/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;244;2.25
JPN;15/04/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;178;1.64
JPN;15/05/2017;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;456;4.01
JPN;15/05/2017;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2284;20.1
JPN;15/05/2017;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;249;2.19
JPN;15/05/2017;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;201;1.77
JPN;15/05/2017;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.74
JPN;15/05/2017;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;232;2.04
JPN;15/05/2017;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;176;1.55
JPN;15/05/2017;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;455;4
JPN;15/05/2017;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2371;20.87
JPN;15/05/2017;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;240;2.11
JPN;15/05/2017;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;1.95
JPN;15/05/2017;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;202;1.78
JPN;15/05/2017;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;197;1.73
JPN;15/05/2017;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;177;1.56
